col_1|col_2|col_3
1688|附加消除．技能重置．龍脈重置∣固定轉化∣首消隨機Combo盾．轉∣10%強盾|SI123SI121SI140SI046SI110SI257
1689|風化6000．後|SI221
1690|風化9000．後|SI221
1691|風化12000．後|SI221
1692|風化15000．後|SI221
1693|雙重風化6000．後|SI221
1694|雙重風化9000．後|SI221
1695|雙重風化12000．後|SI221
1696|雙重風化15000．後|SI221
1697|三重風化6000．後|SI221
1698|三重風化9000．後|SI221
1699|三重風化12000．後|SI221
1700|三重風化15000．後|SI221
1701|風化6000．先|SI221
1702|風化9000．先|SI221
1703|風化12000．先|SI221
1704|風化15000．先|SI221
1705|雙重風化6000．先|SI221
1706|雙重風化9000．先|SI221
1707|雙重風化12000．先|SI221
1708|雙重風化15000．先|SI221
1709|三重風化6000．先|SI221
1710|三重風化9000．先|SI221
1711|三重風化12000．先|SI221
1712|三重風化15000．先|SI221
1713|風化6000．轉|SI221
1714|風化9000．轉|SI221
1715|風化12000．轉|SI221
1716|風化15000．轉|SI221
1717|一重石化|SI237
1718|一重石化2|SI237
1719|一重石化3|SI237
1720|雙重石化|SI237
1721|雙重石化2|SI237
1722|雙重石化3|SI237
1723|三重石化|SI237
1724|三重石化2|SI237
1725|三重石化3|SI237
1726|雙重石化∣未消敵防100倍|SI237
1727|雙重石化2∣未消敵防500倍|SI237
1728|雙重石化3∣未消敵防1000倍|SI237
1729|三重石化∣未消敵防100倍|SI237
1730|三重石化2∣未消敵防500倍|SI237
1731|三重石化3∣未消敵防1000倍|SI237
1732|無法控制∣雙重石化∣未消敵防100倍|SI124SI237
1733|無法控制∣雙重石化2∣未消敵防500倍|SI124SI237
1734|無法控制∣雙重石化3∣未消敵防1000倍|SI124SI237
1735|無法控制∣三重石化∣未消敵防100倍|SI124SI237
1736|無法控制∣三重石化2∣未消敵防500倍|SI124SI237
1737|無法控制∣三重石化1000倍．叁|SI124SI237
1738|12擊盾∣非技傷敵反擊50%|SI250SI260
1739|20擊盾∣非技傷敵反擊50%∣無法控制|SI250SI260SI124
1740|20擊盾∣非技傷敵連續反擊50%∣無法控制|SI250SI260SI124
1741|黑白符石∣隨機始終盾|SI215SI183
1742|命懸一線∣黑白符石∣指定起結盾∣隨機|SI161SI215SI183
1743|5回回復減少90%∣命懸一線∣黑白符石∣指定起結盾∣隨機|SI233SI161SI215SI183
1744|初級拼圖盾∣無視減傷|SI181SI251
1745|光鎖定．消除減攻10%∣初級拼圖盾∣限∣無視減傷|SI339SI181SI251
1746|光鎖定．消除減攻20%∣初級拼圖盾∣限∣無視減傷|SI339SI181SI251
1747|魔族剋制．攻．鎖∣指定起結盾∣隨機∣首消火追擊零化|SI122SI183SI114
1748|水木幻變∣15↑水木符石盾∣首消火傷害吸收|SI031SI033SI012
1749|98回禁消心∣強化盾∣神族．技能重置．攻擊提升|SI043SI254SI067SI121
1750|弱化鎖定圍城20%∣越攻越強∣無法控制|SI158SI188SI124
1751|獸類技能重置∣獸類剋制．攻∣隱身∣隱攻．98回軌跡燃燒1000|SI121SI070SI250
1752|中心橫行風化9000∣攻後直行轉火∣無法控制|SI221SI302SI047SI124
1753|木外防禦75%∣淨空追擊凍結圍城|SI003SI219
1754|木外防禦90%∣淨空追擊凍結圍城|SI003SI219
1755|自殺∣全神．7回神攻2倍∣非全神．附加消除重置|SI161SI067SI121SI123
1756|自殺∣全神．7回神攻2倍∣非全神．附加消除重置．7回魔攻無效|SI161SI067SI121SI123SI343
1757|無法控制∣復活變強3次．滅火狂燒|SI229SI216
1758|首消火吸收．雙重燃燒10%∣無法控制|SI012SI229SI124
1759|首消暗吸收．反擊100%∣含神．全體禁錮∣問號圍城|SI015SI260SI122SI224
1760|敵轉水∣連擊∣低血追擊∣命懸一線∣心轉水∣每回攻擊隨機轉水|SI016SI167SI161SI301SI047
1761|敵轉火∣連擊∣低血追擊∣命懸一線∣心轉火∣每回攻擊隨機轉火|SI017SI167SI161SI302SI047
1762|敵轉木∣連擊∣低血追擊∣命懸一線∣心轉木∣每回攻擊隨機轉木|SI018SI167SI161SI303SI047
1763|敵轉光∣連擊∣低血追擊∣命懸一線∣心轉光∣每回攻擊隨機轉光|SI019SI167SI161SI304SI047
1764|首回敵轉暗∣命懸一線．心轉暗∣攻後隨機轉暗∣追連擊|SI020SI167SI161SI305SI047
1765|首回敵轉水∣命懸一線．心轉水∣攻後隨機轉水∣追連擊∣水防90%|SI016SI167SI161SI301SI047SI001
1766|首回敵轉火∣命懸一線．心轉火∣攻後隨機轉火∣追連擊∣火防90%|SI017SI167SI161SI302SI047SI002
1767|首回敵轉木∣命懸一線．心轉木∣攻後隨機轉木∣追連擊∣木防90%|SI018SI167SI161SI303SI047SI003
1768|首回敵轉光∣命懸一線．心轉光∣攻後隨機轉光∣追連擊∣光防90%|SI019SI167SI161SI304SI047SI004
1769|首回敵轉暗∣命懸一線．心轉暗∣攻後隨機轉暗∣追連擊∣暗防90%|SI020SI167SI161SI305SI047SI005
1770|首回敵轉水．隨機轉水∣首消水追擊零化|SI016SI301SI047SI113
1771|首回敵轉火．隨機轉火∣首消火追擊零化|SI017SI302SI047SI114
1772|首回敵轉木．隨機轉木∣首消木追擊零化|SI018SI303SI047SI115
1773|首回敵轉光．隨機轉光∣首消光追擊零化|SI019SI304SI047SI116
1774|首回敵轉暗．隨機轉暗∣首消暗追擊零化|SI020SI305SI047SI117
1775|首回敵轉水．隨機轉水∣首消水追擊零化∣無法控制|SI016SI301SI047SI113SI124
1776|首回敵轉火．隨機轉火∣首消火追擊零化∣無法控制|SI017SI302SI047SI114SI124
1777|首回敵轉木．隨機轉木∣首消木追擊零化∣無法控制|SI018SI303SI047SI115SI124
1778|首回敵轉光．隨機轉光∣首消光追擊零化∣無法控制|SI019SI304SI047SI116SI124
1779|首回敵轉暗．隨機轉暗∣首消暗追擊零化∣無法控制|SI020SI305SI047SI117SI124
1780|首回敵轉水．隨機轉水．木外技能重置∣首消水追擊零化|SI016SI301SI047SI113SI121
1781|首回敵轉火．隨機轉火．水外技能重置∣首消火追擊零化|SI017SI302SI047SI114SI121
1782|首回敵轉木．隨機轉木．火外技能重置∣首消木追擊零化|SI018SI303SI047SI115SI121
1783|首回敵轉光．隨機轉光．暗外技能重置∣首消光追擊零化|SI019SI304SI047SI116SI121
1784|首回敵轉暗．隨機轉暗．光外技能重置∣首消暗追擊零化|SI020SI305SI047SI117SI121
1785|首回敵轉水．隨機轉水∣心禁消∣首消水追擊零化|SI016SI301SI047SI113SI043
1786|首回敵轉火．隨機轉火∣隨機始終盾∣首消火追擊零化|SI017SI302SI047SI114SI183
1787|首回敵轉木．隨機轉木∣強化無效∣首消木追擊零化|SI018SI303SI047SI115SI230
1788|首回敵轉光．隨機轉光∣橫向射擊∣首消光追擊零化|SI019SI304SI047SI116SI225
1789|首回敵轉暗．隨機轉暗∣2秒轉珠∣首消暗追擊零化|SI020SI305SI047SI117SI165
1790|3回水攻無效∣自殺|SI336SI161
1791|5回水攻無效∣自殺|SI336SI161
1792|7回水攻無效∣自殺|SI336SI161
1793|3回火攻無效∣自殺|SI337SI161
1794|5回火攻無效∣自殺|SI337SI161
1795|7回火攻無效∣自殺|SI337SI161
1796|3回木攻無效∣自殺|SI338SI161
1797|5回木攻無效∣自殺|SI338SI161
1798|7回木攻無效∣自殺|SI338SI161
1799|3回光攻無效∣自殺|SI339SI161
1800|5回光攻無效∣自殺|SI339SI161
1801|7回光攻無效∣自殺|SI339SI161
1802|3回暗攻無效∣自殺|SI340SI161
1803|5回暗攻無效∣自殺|SI340SI161
1804|7回暗攻無效∣自殺|SI340SI161
1805|相殘左伴10%|SI276
1806|相殘左伴20%|SI276
1807|相殘左伴25%|SI276
1808|相殘左伴50%|SI276
1809|相殘右伴10%|SI276
1810|相殘右伴20%|SI276
1811|相殘右伴25%|SI276
1812|相殘右伴50%|SI276
1813|突擊65%∣攻後三重凍結|SI160SI219
1814|突擊65%∣攻後四重凍結|SI160SI219
1815|突擊65%∣攻後三重燃燒10%|SI160SI229
1816|突擊65%∣攻後四重燃燒10%|SI160SI229
1817|突擊65%∣攻後水心化血鎖定|SI160SI307SI218
1818|突擊65%∣攻後火心化血鎖定|SI160SI308SI218
1819|突擊65%∣攻後木心化血鎖定|SI160SI309SI218
1820|突擊65%∣攻後光心化血鎖定|SI160SI310SI218
1821|突擊65%∣攻後暗心化血鎖定|SI160SI311SI218
1822|突擊65%∣攻後電擊|SI160SI236
1823|突擊65%∣攻後雙重電擊|SI160SI236
1824|突擊65%∣攻後三重電擊|SI160SI236
1825|突擊65%∣攻後四重電擊|SI160SI236
1826|突擊65%∣攻後三重弱化鎖定10%|SI160SI158
1827|突擊65%∣攻後六重弱化鎖定10%|SI160SI158
1828|突擊65%∣攻後九重弱化鎖定10%|SI160SI158
1829|突擊65%∣攻後三重弱化鎖定20%|SI160SI158
1830|突擊65%∣攻後六重弱化鎖定20%|SI160SI158
1831|突擊65%∣攻後九重弱化鎖定20%|SI160SI158
1832|首回攻後隊伍同屬弱化鎖定10%|SI158
1833|首回攻後隊伍同屬弱化鎖定20%|SI158
1834|突擊10%∣心形轉心弱化鎖定10%∣外心轉光∣無法控制|SI160SI341SI047SI124
1835|首回隨機轉光∣首消光追擊零化|SI304SI047SI116
1836|突擊10%∣心形轉心弱化鎖定20%∣外心轉光∣無法控制|SI160SI341SI047SI124
1837|隨機轉光∣首消光追擊零化∣光電擊|SI304SI047SI116SI236
1838|突擊65%∣心形轉心弱化鎖定20%∣外心轉光∣無法控制|SI160SI341SI047SI124
1839|隨機轉光∣首消光追擊零化∣三重光電擊|SI304SI047SI116SI236
1840|突擊45%∣雙重石化1000倍∣強化盾|SI160SI237SI254
1841|累積15↑火符石盾∣越攻越狂|SI032SI188
1842|突擊45%∣2雙重石化1000倍∣強化盾|SI160SI237SI254
1843|累積30↑火符石盾∣越攻越狂∣無視減傷|SI032SI188SI251
1844|先攻∣3三重石化1000倍∣強化盾．非強化吸收|SI160SI237SI254
1845|累積50↑火符石盾∣越攻越狂∣無視減傷|SI032SI188SI251
1846|七連突擊10%∣隨機七重點燃引爆追擊∣25%盾|SI274SI168SI257
1847|七連突擊10%∣隨機七重風化引爆追擊∣20%盾|SI274SI221SI168SI257
1848|隨機轉木∣首消木吸收反擊100%|SI303SI047SI013SI260
1849|指定拳王全體技能回復．人神2倍攻∣隨機轉木∣首消木吸收反擊100%|SI125SI157SI303SI047SI013SI260
1850|指定拳王全體技能回復．人神2倍攻∣隨機轉木|SI125SI157SI303SI047
1851|技能重置∣攻後四重問號∣強化防禦90%∣強化反擊100%|SI121SI224SI238SI260
1852|始終盾∣首消隨機Combo盾．轉|SI183SI110
1853|龍脈重置∣剋屬防禦90%∣軌跡問號|SI140SI158SI224
1854|突擊當前99%∣人外禁錮1回∣隨機直行電擊|SI160SI122SI236
1855|手印符石．轉∣強化盾．非強化吸收∣無視減傷|SI198SI254SI251
1856|剋屬初級拼圖盾∣無法控制|SI181SI124
1857|剋屬初級拼圖盾．限∣無法控制|SI181SI124
1858|水屬減攻75%∣首回隨機轉水∣首消水吸收|SI336SI047SI031
1859|水屬減攻90%∣隨機轉水∣首消水吸收|SI336SI047SI031
1860|攻後暗縱橫輪轉∣復活變強2倍∣無法控制|SI305SI047SI216SI124
1861|攻後暗縱橫輪轉∣復活變強3倍∣無法控制|SI305SI047SI216SI124
1862|攻後暗縱橫輪轉∣復活變狂3倍∣無法控制|SI305SI047SI216SI124
1863|突擊45%∣火弱化鎖定10%∣4↑Combo追擊盾|SI160SI337SI102
1864|突擊45%∣火弱化鎖定20%∣6↑Combo追擊盾|SI160SI337SI104
1865|首回暗引爆．右敵狂暴∣黑白符石|SI305SI168SI215
1866|攻擊無效∣缺協助者．附加消除．技能重置|SI257SI123SI121
1867|2秒轉珠∣無視減傷|SI165SI251
1868|暗攻盾∣技能封鎖∣人魔剋制．攻|SI005SI122SI348
1869|暗攻無效∣單直行轉暗．雙直行暗轉光∣首消暗追擊零化|SI005SI056SI047SI117
1870|CD3-防禦0∣扣血100%|SI159SI252SI132
1871|CD1∣同歸於盡|SI159SI132
1872|水屬初級拼圖盾|SI301SI181
1873|水屬初級拼圖盾．限|SI301SI181
1874|水屬中級拼圖盾|SI301SI181
1875|水屬強化初級拼圖盾|SI021SI181
1876|水屬強化初級拼圖盾．限|SI021SI181
1877|水屬強化中級拼圖盾|SI021SI181
1878|火屬初級拼圖盾|SI302SI181
1879|火屬初級拼圖盾．限|SI302SI181
1880|火屬中級拼圖盾|SI302SI181
1881|火屬強化初級拼圖盾|SI022SI181
1882|火屬強化初級拼圖盾．限|SI022SI181
1883|火屬強化中級拼圖盾|SI022SI181
1884|木屬初級拼圖盾|SI303SI181
1885|木屬初級拼圖盾．限|SI303SI181
1886|木屬中級拼圖盾|SI303SI181
1887|木屬強化初級拼圖盾|SI023SI181
1888|木屬強化初級拼圖盾．限|SI023SI181
1889|木屬強化中級拼圖盾|SI023SI181
1890|光屬初級拼圖盾|SI304SI181
1891|光屬初級拼圖盾．限|SI304SI181
1892|光屬中級拼圖盾|SI304SI181
1893|光屬強化初級拼圖盾|SI024SI181
1894|光屬強化初級拼圖盾．限|SI024SI181
1895|光屬強化中級拼圖盾|SI024SI181
1896|暗屬初級拼圖盾|SI305SI181
1897|暗屬初級拼圖盾．限|SI305SI181
1898|暗屬中級拼圖盾|SI305SI181
1899|暗強化屬初級拼圖盾|SI025SI181
1900|暗強化初級拼圖盾．限|SI025SI181
1901|暗強化屬中級拼圖盾|SI025SI181
1902|缺人．7回妖攻2倍∣自殺．含人火外防禦95%∣強化盾．反擊25%∣攻後．3回致命步伐1000|SI063SI002SI254SI260SI274
1903|缺人．7回妖攻2倍∣自殺．含人火外防禦75%∣強化盾．反擊25%∣攻後．3回致命步伐500|SI063SI002SI254SI260SI274
1904|火外防禦95%∣強化盾．反擊25%∣攻後．3回致命步伐1000|SI002SI254SI260SI274
1905|火外防禦75%∣強化盾．反擊25%∣攻後．3回致命步伐500|SI002SI254SI260SI274
1906|突擊10%．1回致命步伐200|SI160SI274
1907|突擊10%．1回致命步伐500|SI160SI274
1908|突擊10%．1回致命步伐1000|SI160SI274
1909|突擊10%．3回致命步伐200|SI160SI274
1910|突擊10%．3回致命步伐500|SI160SI274
1911|突擊10%．3回致命步伐1000|SI160SI274
1912|突擊10%．5回致命步伐200|SI160SI274
1913|突擊10%．5回致命步伐500|SI160SI274
1914|突擊10%．5回致命步伐1000|SI160SI274
1915|突擊10%．98回致命步伐200|SI160SI274
1916|突擊10%．98回致命步伐500|SI160SI274
1917|突擊10%．98回致命步伐1000|SI160SI274
1918|消屬盾2%∣攻後心縱橫輪轉|SI244SI306SI047
1919|消屬盾1%∣攻後心縱橫輪轉|SI244SI306SI047
1920|消屬盾0-5%∣攻後心縱橫輪轉|SI244SI306SI047
1921|火外防禦75%∣首消全心盾∣5重問號符石10%|SI002SI036SI224
1922|火外防禦90%∣首消全心盾∣9重問號符石15%|SI002SI036SI224
1923|溢補盾∣滅心狂怒|SI217SI188
1924|附加消除重置∣首回火木固轉化．光轉木∣首消木追擊零化|SI121SI123SI302SI303SI047SI115
1925|隱身∣隱攻技能重置∣首消全心盾∣人龍剋制．攻|SI250SI121SI036SI349
1926|首消木吸收∣越攻越強∣無法控制|SI013SI188SI124
1927|龍脈重置∣劇毒20-80%∣自殘20%∣無法控制|SI140SI137SI161SI124
1928|獸類技能重置∣暗弱化鎖定20%∣越戰越強．金|SI121SI340SI188
1929|2秒轉珠∣5↑Combo盾|SI165SI103
1930|2秒轉珠∣6↑Combo追擊盾|SI165SI104
1931|2秒轉珠∣7↑Combo追擊盾∣首消全水盾|SI165SI105SI031
1932|2秒轉珠∣8↑Combo追擊盾∣首消全水盾|SI165SI106SI031
1933|六重軌跡問號∣光暗盾|SI224SI241
1934|軌跡問號∣光暗盾|SI224SI241
1935|軌跡問號∣首消光暗禁水火木|SI224SI241
1936|軌跡問號∣首消光暗禁水火木∣無限回復|SI224SI245SI212
1937|累積9↑相剋符石盾∣攻後木縱橫輪轉|SI250SI047SI350
1938|累積15↑相剋符石盾∣攻後木縱橫輪轉∣魔族剋制．攻|SI250SI047SI350
1939|累積30↑相剋符石盾∣攻後木縱橫輪轉∣獸魔剋制．攻|SI250SI047SI350
1940|累積50↑相剋符石盾∣攻後木縱橫輪轉∣獸魔剋制．攻|SI250SI047SI350
1941|水火幻變∣15↑水火符石盾|SI227SI031SI032
1942|水木幻變∣15↑水木符石盾|SI227SI031SI033
1943|水光幻變∣15↑水光符石盾|SI227SI031SI034
1944|水暗幻變∣15↑水暗符石盾|SI227SI031SI035
1945|火木幻變∣15↑火木符石盾|SI227SI032SI033
1946|火光幻變∣15↑火光符石盾|SI227SI032SI034
1947|火暗幻變∣15↑火暗符石盾|SI227SI032SI035
1948|木光幻變∣15↑木光符石盾|SI227SI033SI034
1949|木暗幻變∣15↑木暗符石盾|SI227SI033SI035
1950|光暗幻變∣15↑光暗符石盾|SI227SI034SI035
1951|水火幻變∣12↑水火符石盾|SI227SI031SI032
1952|水木幻變∣12↑水木符石盾|SI227SI031SI033
1953|水光幻變∣12↑水光符石盾|SI227SI031SI034
1954|水暗幻變∣12↑水暗符石盾|SI227SI031SI035
1955|火木幻變∣12↑火木符石盾|SI227SI032SI033
1956|火光幻變∣12↑火光符石盾|SI227SI032SI034
1957|火暗幻變∣12↑火暗符石盾|SI227SI032SI035
1958|木光幻變∣12↑木光符石盾|SI227SI033SI034
1959|木暗幻變∣12↑木暗符石盾|SI227SI033SI035
1960|光暗幻變∣12↑光暗符石盾|SI227SI034SI035
1961|水火幻變∣9↑水火符石盾|SI227SI031SI032
1962|水木幻變∣9↑水木符石盾|SI227SI031SI033
1963|水光幻變∣9↑水光符石盾|SI227SI031SI034
1964|水暗幻變∣9↑水暗符石盾|SI227SI031SI035
1965|火木幻變∣9↑火木符石盾|SI227SI032SI033
1966|火光幻變∣9↑火光符石盾|SI227SI032SI034
1967|火暗幻變∣9↑火暗符石盾|SI227SI032SI035
1968|木光幻變∣9↑木光符石盾|SI227SI033SI034
1969|木暗幻變∣9↑木暗符石盾|SI227SI033SI035
1970|光暗幻變∣9↑光暗符石盾|SI227SI034SI035
1971|附加消除重置∣未消先攻|SI121SI123SI160
1972|附加消除重置∣未消命懸一線|SI121SI123SI161
1973|附加消除重置∣未消先攻．5回轉珠減2秒|SI121SI123SI160SI165
1974|附加消除重置∣未消命懸一線．5回轉珠減2秒|SI121SI123SI161SI165
1975|附加消除重置∣未消先攻．5回回復減弱80%|SI121SI123SI160SI233
1976|附加消除重置∣未消命懸一線．5回回復減弱80%|SI121SI123SI161SI233
1977|附加消除重置∣未消先攻．5回回復減弱50%|SI121SI123SI160SI233
1978|附加消除重置∣未消命懸一線．5回回復減弱50%|SI121SI123SI161SI233
1979|附加消除重置∣未消命懸一線．5回水禁消|SI121SI123SI161SI038
1980|附加消除重置∣未消命懸一線．5回火禁消|SI121SI123SI161SI039
1981|附加消除重置∣未消命懸一線．5回木禁消|SI121SI123SI161SI040
1982|附加消除重置∣未消命懸一線．5回光禁消|SI121SI123SI161SI041
1983|附加消除重置∣未消命懸一線．5回暗禁消|SI121SI123SI161SI042
1984|附加消除重置∣未消命懸一線．5回心禁消|SI121SI123SI161SI043
1985|附加消除．隨機轉水∣攻後水縱橫輪轉∣首消全木盾|SI123SI301SI047SI033
1986|附加消除．隨機轉火∣攻後火縱橫輪轉∣首消全水盾|SI123SI302SI047SI031
1987|附加消除．隨機轉木∣攻後木縱橫輪轉∣首消全火盾|SI123SI303SI047SI032
1988|附加消除．隨機轉光∣攻後光縱橫輪轉∣首消全暗盾|SI123SI304SI047SI035
1989|附加消除．隨機轉暗∣攻後暗縱橫輪轉∣首消全光盾|SI123SI305SI047SI034
1990|附加消除．隨機轉心∣攻後心縱橫輪轉∣首消全心盾|SI123SI306SI047SI045
1991|無法控制∣不倒意志30%．絕境復活變狂．轉水屬．火屬防禦90%|SI124SI261SI001
1992|無法控制∣不倒意志30%．絕境復活變狂．轉火屬．木屬防禦90%|SI124SI261SI002
1993|無法控制∣不倒意志30%．絕境復活變狂．轉木屬．水屬防禦90%|SI124SI261SI003
1994|無法控制∣不倒意志30%．絕境復活變狂．轉光屬．光屬防禦90%|SI124SI261SI004
